id,vid,vendor,pid,device,type,net,screen,height,width,driver,image,,,,,
d-0df7-0620,v-0df7,"Mobile Action Technology, Inc.",p-0620,MA-620 Infrared Adapter,,,,,,,,,,,,
d-0df7-0700,v-0df7,"Mobile Action Technology, Inc.",p-0700,MA-700 Bluetooth Adapter,,,,,,,,,,,,
d-0df7-0720,v-0df7,"Mobile Action Technology, Inc.",p-0720,MA-720 Bluetooth Adapter,,,,,,,,,,,,
d-0df7-0722,v-0df7,"Mobile Action Technology, Inc.",p-0722,Bluetooth Dongle,,,,,,,,,,,,
d-0df7-0730,v-0df7,"Mobile Action Technology, Inc.",p-0730,MA-730/MA-730G Bluetooth Adapter,,,,,,,,,,,,
d-0df7-0800,v-0df7,"Mobile Action Technology, Inc.",p-0800,Data Cable,,,,,,,,,,,,
d-0df7-0820,v-0df7,"Mobile Action Technology, Inc.",p-0820,Data Cable,,,,,,,,,,,,
d-0df7-0900,v-0df7,"Mobile Action Technology, Inc.",p-0900,MA i-gotU Travel Logger GPS,,,,,,,,,,,,
d-0df7-1800,v-0df7,"Mobile Action Technology, Inc.",p-1800,Generic Card Reader,,,,,,,,,,,,
d-0df7-1802,v-0df7,"Mobile Action Technology, Inc.",p-1802,Card Reader,,,,,,,,,,,,
d-0dfc-0001,v-0dfc,"GeneralTouch Technology Co., Ltd",p-0001,Touchscreen,,,,,,,,,,,,
d-0e0b-9031,v-0e0b,Amigo Technology Inc.,p-9031,802.11n Wireless USB Card,,,,,,,,,,,,
d-0e0b-9041,v-0e0b,Amigo Technology Inc.,p-9041,802.11n Wireless USB Card,,,,,,,,,,,,
d-0e0c-0101,v-0e0c,Gesytec,p-0101,LonUSB LonTalk Network Adapter,,,,,,,,,,,,
d-0e0f-0001,v-0e0f,"VMware, Inc.",p-0001,Device,,,,,,,,,,,,
d-0e0f-0002,v-0e0f,"VMware, Inc.",p-0002,Virtual USB Hub,,,,,,,,,,,,
d-0e0f-0003,v-0e0f,"VMware, Inc.",p-0003,Virtual Mouse,,,,,,,,,,,,
d-0e0f-0004,v-0e0f,"VMware, Inc.",p-0004,Virtual CCID,,,,,,,,,,,,
d-0e0f-0005,v-0e0f,"VMware, Inc.",p-0005,Virtual Mass Storage,,,,,,,,,,,,
d-0e0f-0006,v-0e0f,"VMware, Inc.",p-0006,Virtual Keyboard,,,,,,,,,,,,
d-0e0f-f80a,v-0e0f,"VMware, Inc.",p-f80a,Smoker FX2,,,,,,,,,,,,
d-0e20-0101,v-0e20,Pegasus Technologies Ltd.,p-0101,NoteTaker,,,,,,,,,,,,
d-0e21-0300,v-0e21,"Cowon Systems, Inc.",p-0300,iAudio CW200,,,,,,,,,,,,
d-0e21-0400,v-0e21,"Cowon Systems, Inc.",p-0400,MP3 Player,,,,,,,,,,,,
d-0e21-0500,v-0e21,"Cowon Systems, Inc.",p-0500,iAudio M3,,,,,,,,,,,,
d-0e21-0510,v-0e21,"Cowon Systems, Inc.",p-0510,"iAudio X5, subpack USB port",,,,,,,,,,,,
d-0e21-0513,v-0e21,"Cowon Systems, Inc.",p-0513,"iAudio X5, side USB port",,,,,,,,,,,,
d-0e21-0520,v-0e21,"Cowon Systems, Inc.",p-0520,"iAudio M5, side USB port",,,,,,,,,,,,
d-0e21-0601,v-0e21,"Cowon Systems, Inc.",p-0601,iAudio G3,,,,,,,,,,,,
d-0e21-0700,v-0e21,"Cowon Systems, Inc.",p-0700,iAudio U3,,,,,,,,,,,,
d-0e21-0751,v-0e21,"Cowon Systems, Inc.",p-0751,iAudio 7,,,,,,,,,,,,
d-0e21-0760,v-0e21,"Cowon Systems, Inc.",p-0760,iAUDIO U5 / iAUDIO G2,,,,,,,,,,,,
d-0e21-0800,v-0e21,"Cowon Systems, Inc.",p-0800,Cowon D2 (UMS mode),,,,,,,,,,,,
d-0e21-0801,v-0e21,"Cowon Systems, Inc.",p-0801,Cowon D2 (MTP mode),,,,,,,,,,,,
d-0e21-0910,v-0e21,"Cowon Systems, Inc.",p-0910,iAUDIO 9,,,,,,,,,,,,
d-0e21-0920,v-0e21,"Cowon Systems, Inc.",p-0920,J3,,,,,,,,,,,,
d-0e36-0008,v-0e36,TiePie engineering,p-0008,Handyscope HS3,,,,,,,,,,,,
d-0e36-0009,v-0e36,TiePie engineering,p-0009,Handyscope HS3 (br),,,,,,,,,,,,
d-0e36-000a,v-0e36,TiePie engineering,p-000a,Handyscope HS4,,,,,,,,,,,,
d-0e36-000b,v-0e36,TiePie engineering,p-000b,Handyscope HS4 (br),,,,,,,,,,,,
d-0e36-000e,v-0e36,TiePie engineering,p-000e,Handyscope HS4-DIFF,,,,,,,,,,,,
d-0e36-000f,v-0e36,TiePie engineering,p-000f,Handyscope HS4-DIFF (br),,,,,,,,,,,,
d-0e36-0010,v-0e36,TiePie engineering,p-0010,Handyscope HS2,,,,,,,,,,,,
d-0e36-0011,v-0e36,TiePie engineering,p-0011,TiePieSCOPE HS805 (br),,,,,,,,,,,,
d-0e36-0012,v-0e36,TiePie engineering,p-0012,TiePieSCOPE HS805,,,,,,,,,,,,
d-0e36-0018,v-0e36,TiePie engineering,p-0018,Handyprobe HP2,,,,,,,,,,,,
d-0e36-0042,v-0e36,TiePie engineering,p-0042,TiePieSCOPE HS801,,,,,,,,,,,,
d-0e36-00fd,v-0e36,TiePie engineering,p-00fd,USB To Parallel adapter,,,,,,,,,,,,
d-0e36-00fe,v-0e36,TiePie engineering,p-00fe,USB To Parallel adapter,,,,,,,,,,,,
d-0e39-0137,v-0e39,"Smart Modular Technologies, Inc.",p-0137,Bluetooth Device,,,,,,,,,,,,
d-0e3a-1100,v-0e3a,"Neostar Technology Co., Ltd",p-1100,CW-1100 Wireless Network Adapter,,,,,,,,,,,,
d-0e41-4147,v-0e41,"Line6, Inc.",p-4147,TonePort GX,,,,,,,,,,,,
d-0e41-4250,v-0e41,"Line6, Inc.",p-4250,BassPODxt,,,,,,,,,,,,
d-0e41-4252,v-0e41,"Line6, Inc.",p-4252,BassPODxt Pro,,,,,,,,,,,,
d-0e41-4642,v-0e41,"Line6, Inc.",p-4642,BassPODxt Live,,,,,,,,,,,,
d-0e41-4650,v-0e41,"Line6, Inc.",p-4650,PODxt Live,,,,,,,,,,,,
d-0e41-4750,v-0e41,"Line6, Inc.",p-4750,GuitarPort,,,,,,,,,,,,
d-0e41-5044,v-0e41,"Line6, Inc.",p-5044,PODxt,,,,,,,,,,,,
d-0e41-5050,v-0e41,"Line6, Inc.",p-5050,PODxt Pro,,,,,,,,,,,,
d-0e41-534d,v-0e41,"Line6, Inc.",p-534d,SeaMonkey,,,,,,,,,,,,
d-0e48-0100,v-0e48,"Julia Corp., Ltd",p-0100,CardPro SmartCard Reader,,,,,,,,,,,,
d-0e4c-1097,v-0e4c,"Radica Games, Ltd",p-1097,Gamester Controller,,,,,,,,,,,,
d-0e4c-2390,v-0e4c,"Radica Games, Ltd",p-2390,Games Jtech Controller,,,,,,,,,,,,
d-0e4c-7288,v-0e4c,"Radica Games, Ltd",p-7288,funkey reader,,,,,,,,,,,,
d-0e55-110a,v-0e55,"Speed Dragon Multimedia, Ltd",p-110a,Tanic S110-SG1 + ISSC IS1002N [Slow Infra-Red (SIR) & Bluetooth 1.2 (Class 2) Adapter],,,,,,,,,,,,
d-0e55-110b,v-0e55,"Speed Dragon Multimedia, Ltd",p-110b,MS3303H USB-to-Serial Bridge,,,,,,,,,,,,
d-0e56-6021,v-0e56,"Kingston Technology Company, Inc.",p-6021,K-PEX 100,,,,,,,,,,,,
d-0e5c-6118,v-0e5c,"Bitland Information Technology Co., Ltd",p-6118,LCD Device,,,,,,,,,,,,
d-0e5c-6119,v-0e5c,"Bitland Information Technology Co., Ltd",p-6119,remote receive and control device,,,,,,,,,,,,
d-0e5c-6441,v-0e5c,"Bitland Information Technology Co., Ltd",p-6441,C-Media Sound Device,,,,,,,,,,,,
d-0e5e-6622,v-0e5e,"Conwise Technology Co., Ltd.",p-6622,CW6622,,,,,,,,,,,,
d-0e66-0001,v-0e66,Hawking Technologies,p-0001,HWUN1 Hi-Gain Wireless-300N Adapter w/ Upgradable Antenna [Ralink RT2870],,,,,,,,,,,,
d-0e66-0003,v-0e66,Hawking Technologies,p-0003,HWDN1 Hi-Gain Wireless-300N Dish Adapter [Ralink RT2870],,,,,,,,,,,,
d-0e66-0009,v-0e66,Hawking Technologies,p-0009,HWUN2 Hi-Gain Wireless-150N Adapter w/ Upgradable Antenna [Ralink RT2770],,,,,,,,,,,,
d-0e66-000b,v-0e66,Hawking Technologies,p-000b,HWDN2 Hi-Gain Wireless-150N Dish Adapter [Ralink RT2770],,,,,,,,,,,,
d-0e66-0013,v-0e66,Hawking Technologies,p-0013,HWUN3 Hi-Gain Wireless-N Adapter [Ralink RT3070],,,,,,,,,,,,
d-0e66-0017,v-0e66,Hawking Technologies,p-0017,HAWNU1 Hi-Gain Wireless-150N Network Adapter with Range Amplifier [Ralink RT3070],,,,,,,,,,,,
d-0e66-0018,v-0e66,Hawking Technologies,p-0018,Wireless-N Network Adapter [Ralink RT2870],,,,,,,,,,,,
d-0e66-400b,v-0e66,Hawking Technologies,p-400b,UF100 10/100 Network Adapter,,,,,,,,,,,,
d-0e66-400c,v-0e66,Hawking Technologies,p-400c,UF100 Ethernet [pegasus2],,,,,,,,,,,,
d-0e67-0002,v-0e67,"Fossil, Inc.",p-0002,Wrist PDA,,,,,,,,,,,,
d-0e6a-0101,v-0e6a,"Megawin Technology Co., Ltd",p-0101,MA100 [USB-UART Bridge IC],,,,,,,,,,,,
d-0e6a-6001,v-0e6a,"Megawin Technology Co., Ltd",p-6001,GEMBIRD Flexible keyboard KB-109F-B-DE,,,,,,,,,,,,
d-0e6f-0003,v-0e6f,Logic3,p-0003,Freebird wireless Controller,,,,,,,,,,,,
d-0e6f-0005,v-0e6f,Logic3,p-0005,Eclipse wireless Controller,,,,,,,,,,,,
d-0e6f-0006,v-0e6f,Logic3,p-0006,Edge wireless Controller,,,,,,,,,,,,
d-0e79-1106,v-0e79,"Archos, Inc.",p-1106,Pocket Media Assistant - PMA400,,,,,,,,,,,,
d-0e79-1204,v-0e79,"Archos, Inc.",p-1204,Gmini XS 200,,,,,,,,,,,,
d-0e79-1306,v-0e79,"Archos, Inc.",p-1306,504 Portable Multimedia Player,,,,,,,,,,,,
d-0e79-1330,v-0e79,"Archos, Inc.",p-1330,5 Tablet,,,,,,,,,,,,
d-0e79-1332,v-0e79,"Archos, Inc.",p-1332,5 IMT,,,,,,,,,,,,
d-0e79-1416,v-0e79,"Archos, Inc.",p-1416,32 IT,,,,,,,,,,,,
d-0e7e-0001,v-0e7e,"Gmate, Inc.",p-0001,Yopy 3000 PDA,,,,,,,,,,,,
d-0e7e-1001,v-0e7e,"Gmate, Inc.",p-1001,YP3X00 PDA,,,,,,,,,,,,
d-0e8d-0003,v-0e8d,MediaTek Inc.,p-0003,MT6227 phone,,,,,,,,,,,,
d-0e8d-0004,v-0e8d,MediaTek Inc.,p-0004,MT6227 phone,,,,,,,,,,,,
d-0e8f-0003,v-0e8f,GreenAsia Inc.,p-0003,MaxFire Blaze2,,,,,,,,,,,,
d-0e8f-0012,v-0e8f,GreenAsia Inc.,p-0012,USB Wireless 2.4GHz Gamepad,,,,,,,,,,,,
d-0e8f-0016,v-0e8f,GreenAsia Inc.,p-0016,4 port USB 1.1 hub UH-174,,,,,,,,,,,,
d-0e8f-0020,v-0e8f,GreenAsia Inc.,p-0020,USB to PS/2 Adapter,,,,,,,,,,,,
d-0e8f-0021,v-0e8f,GreenAsia Inc.,p-0021,Multimedia Keyboard Controller,,,,,,,,,,,,
d-0e8f-0201,v-0e8f,GreenAsia Inc.,p-0201,SmartJoy Frag Xpad/PS2 adaptor,,,,,,,,,,,,
d-0e90-0100,v-0e90,"WiebeTech, LLC",p-0100,Storage Adapter V1,,,,,,,,,,,,
d-0e96-c001,v-0e96,"Aplux Communications, Ltd",p-c001,TRUST 380 USB2 SPACEC@M,,,,,,,,,,,,
d-0e97-0908,v-0e97,"Fingerworks, Inc.",p-0908,Composite HID (Keyboard and Mouse),,,,,,,,,,,,
d-0e9c-0000,v-0e9c,"Streamzap, Inc.",p-0000,Streamzap Remote Control,,,,,,,,,,,,
d-0ea0-2126,v-0ea0,"Ours Technology, Inc.",p-2126,7-in-1 Card Reader,,,,,,,,,,,,
d-0ea0-2153,v-0ea0,"Ours Technology, Inc.",p-2153,SD Card Reader Key,,,,,,,,,,,,
d-0ea0-2168,v-0ea0,"Ours Technology, Inc.",p-2168,Transcend JetFlash 2.0 / Astone USB Drive,,,,,,,,,,,,
d-0ea0-6803,v-0ea0,"Ours Technology, Inc.",p-6803,OTI-6803 Flash Disk,,,,,,,,,,,,
d-0ea0-6808,v-0ea0,"Ours Technology, Inc.",p-6808,OTI-6808 Flash Disk,,,,,,,,,,,,
d-0ea0-6828,v-0ea0,"Ours Technology, Inc.",p-6828,OTI-6828 Flash Disk,,,,,,,,,,,,
d-0eb0-9020,v-0eb0,NovaTech,p-9020,NovaTech NV-902W,,,,,,,,,,,,
d-0eb0-9021,v-0eb0,NovaTech,p-9021,RT2573,,,,,,,,,,,,
d-0eb1-6666,v-0eb1,"WIS Technologies, Inc.",p-6666,WinFast WalkieTV TV Loader,,,,,,,,,,,,
d-0eb1-6668,v-0eb1,"WIS Technologies, Inc.",p-6668,WinFast WalkieTV TV Loader,,,,,,,,,,,,
d-0eb1-7007,v-0eb1,"WIS Technologies, Inc.",p-7007,WinFast WalkieTV WDM Capture,,,,,,,,,,,,
d-0ec7-1008,v-0ec7,Theta Link Corp.,p-1008,"So., Show 301 Digital Camera",,,,,,,,,,,,
d-0ecd-1400,v-0ecd,Lite-On IT Corp.,p-1400,CD\RW 40X,,,,,,,,,,,,
d-0ecd-a100,v-0ecd,Lite-On IT Corp.,p-a100,LDW-411SX DVD/CD Rewritable Drive,,,,,,,,,,,,
d-0ed1-6660,v-0ed1,WinMaxGroup,p-6660,Flash Disk 64M-C,,,,,,,,,,,,
d-0ed1-6680,v-0ed1,WinMaxGroup,p-6680,Flash Disk 64M-B,,,,,,,,,,,,
d-0ed1-7634,v-0ed1,WinMaxGroup,p-7634,MP3 Player,,,,,,,,,,,,
d-0ed5-e000,v-0ed5,Fiberbyte,p-e000,USB-inSync Device,,,,,,,,,,,,
d-0ed5-f000,v-0ed5,Fiberbyte,p-f000,Fiberbyte USB-inSync Device,,,,,,,,,,,,
d-0ed5-f201,v-0ed5,Fiberbyte,p-f201,Fiberbyte USB-inSync DAQ-2500X,,,,,,,,,,,,
d-0edf-2060,v-0edf,"e-MDT Co., Ltd",p-2060,FID irock! 100 Series,,,,,,,,,,,,
d-0ee3-1000,v-0ee3,ComTrue Technology Corp.,p-1000,Image Tank 1.5,,,,,,,,,,,,
d-0eee-8810,v-0eee,"Digital Stream Technology, Inc.",p-8810,Mass Storage Drive,,,,,,,,,,,,
d-0eef-0001,v-0eef,"D-WAV Scientific Co., Ltd",p-0001,eGalax TouchScreen,,,,,,,,,,,,
d-0eef-0002,v-0eef,"D-WAV Scientific Co., Ltd",p-0002,Touchscreen Controller(Professional),,,,,,,,,,,,
d-0ef5-2202,v-0ef5,PointChips,p-2202,Flash Disk,,,,,,,,,,,,
d-0ef5-2366,v-0ef5,PointChips,p-2366,Flash Disk,,,,,,,,,,,,
d-0f0d-0011,v-0f0d,"Hori Co., Ltd",p-0011,Real Arcade Pro 3,,,,,,,,,,,,
d-0f11-1000,v-0f11,LD Didactic GmbH,p-1000,CASSY-S,,,,,,,,,,,,
d-0f11-1010,v-0f11,LD Didactic GmbH,p-1010,Pocket-CASSY,,,,,,,,,,,,
d-0f11-1020,v-0f11,LD Didactic GmbH,p-1020,Mobile-CASSY,,,,,,,,,,,,
d-0f11-1080,v-0f11,LD Didactic GmbH,p-1080,Joule and Wattmeter,,,,,,,,,,,,
d-0f11-1081,v-0f11,LD Didactic GmbH,p-1081,Digital Multimeter P,,,,,,,,,,,,
d-0f11-1090,v-0f11,LD Didactic GmbH,p-1090,UMI P,,,,,,,,,,,,
d-0f11-1100,v-0f11,LD Didactic GmbH,p-1100,X-Ray Apparatus,,,,,,,,,,,,
d-0f11-1101,v-0f11,LD Didactic GmbH,p-1101,X-Ray Apparatus,,,,,,,,,,,,
d-0f11-1200,v-0f11,LD Didactic GmbH,p-1200,VideoCom,,,,,,,,,,,,
d-0f11-2000,v-0f11,LD Didactic GmbH,p-2000,COM3LAB,,,,,,,,,,,,
d-0f11-2010,v-0f11,LD Didactic GmbH,p-2010,Terminal Adapter,,,,,,,,,,,,
d-0f11-2020,v-0f11,LD Didactic GmbH,p-2020,Network Analyser,,,,,,,,,,,,
d-0f11-2030,v-0f11,LD Didactic GmbH,p-2030,Converter Control Unit,,,,,,,,,,,,
d-0f11-2040,v-0f11,LD Didactic GmbH,p-2040,Machine Test System,,,,,,,,,,,,
d-0f18-0002,v-0f18,Finger Lakes Instrumentation,p-0002,CCD,,,,,,,,,,,,
d-0f18-0006,v-0f18,Finger Lakes Instrumentation,p-0006,Focuser,,,,,,,,,,,,
d-0f18-0007,v-0f18,Finger Lakes Instrumentation,p-0007,Filter Wheel,,,,,,,,,,,,
d-0f18-000a,v-0f18,Finger Lakes Instrumentation,p-000a,ProLine CCD,,,,,,,,,,,,
d-0f18-000b,v-0f18,Finger Lakes Instrumentation,p-000b,Color Filter Wheel 4,,,,,,,,,,,,
d-0f18-000c,v-0f18,Finger Lakes Instrumentation,p-000c,PDF2,,,,,,,,,,,,
d-0f18-000d,v-0f18,Finger Lakes Instrumentation,p-000d,Guider,,,,,,,,,,,,
d-0f30-001c,v-0f30,"Jess Technology Co., Ltd",p-001c,PS3 Guitar Controller Dongle,,,,,,,,,,,,
d-0f30-0110,v-0f30,"Jess Technology Co., Ltd",p-0110,Dual Analog Rumble Pad,,,,,,,,,,,,
d-0f30-0111,v-0f30,"Jess Technology Co., Ltd",p-0111,Colour Rumble Pad,,,,,,,,,,,,
d-0f30-0208,v-0f30,"Jess Technology Co., Ltd",p-0208,Xbox & PC Gamepad,,,,,,,,,,,,
d-0f3d-0112,v-0f3d,"Airprime, Incorporated",p-0112,"CDMA 1xEVDO PC Card, PC 5220",,,,,,,,,,,,
d-0f44-ef11,v-0f44,Polhemus,p-ef11,Patriot (firmware not loaded),,,,,,,,,,,,
d-0f44-ef12,v-0f44,Polhemus,p-ef12,Patriot,,,,,,,,,,,,
d-0f44-ff11,v-0f44,Polhemus,p-ff11,Liberty (firmware not loaded),,,,,,,,,,,,
d-0f44-ff12,v-0f44,Polhemus,p-ff12,Liberty,,,,,,,,,,,,
d-0f4d-1000,v-0f4d,"Microtune, Inc.",p-1000,Bluetooth Dongle,,,,,,,,,,,,
d-0f5d-9455,v-0f5d,"NewAge International, LLC",p-9455,Compact Drive,,,,,,,,,,,,
d-0f62-1001,v-0f62,"Acrox Technologies Co., Ltd",p-1001,Targus Mini Trackball Optical Mouse,,,,,,,,,,,,
d-0f63-0010,v-0f63,LeapFrog Enterprises,p-0010,Leapster Explorer,,,,,,,,,,,,
d-0f63-0500,v-0f63,LeapFrog Enterprises,p-0500,Fly Fusion,,,,,,,,,,,,
d-0f63-0600,v-0f63,LeapFrog Enterprises,p-0600,Leap Port Turbo,,,,,,,,,,,,
d-0f63-0700,v-0f63,LeapFrog Enterprises,p-0700,POGO,,,,,,,,,,,,
d-0f63-0800,v-0f63,LeapFrog Enterprises,p-0800,Didj,,,,,,,,,,,,
d-0f63-0900,v-0f63,LeapFrog Enterprises,p-0900,TAGSchool,,,,,,,,,,,,
d-0f63-0a00,v-0f63,LeapFrog Enterprises,p-0a00,Leapster 2,,,,,,,,,,,,
d-0f63-0b00,v-0f63,LeapFrog Enterprises,p-0b00,Crammer,,,,,,,,,,,,
d-0f63-0c00,v-0f63,LeapFrog Enterprises,p-0c00,Tag Jr,,,,,,,,,,,,
d-0f63-0d00,v-0f63,LeapFrog Enterprises,p-0d00,My Pal Scout,,,,,,,,,,,,
d-0f63-0e00,v-0f63,LeapFrog Enterprises,p-0e00,Tag32,,,,,,,,,,,,
d-0f63-0f00,v-0f63,LeapFrog Enterprises,p-0f00,Tag64,,,,,,,,,,,,
d-0f63-1000,v-0f63,LeapFrog Enterprises,p-1000,Kiwi16,,,,,,,,,,,,
d-0f63-1100,v-0f63,LeapFrog Enterprises,p-1100,Leapster L2x,,,,,,,,,,,,
d-0f63-1111,v-0f63,LeapFrog Enterprises,p-1111,Fly Fusion,,,,,,,,,,,,
d-0f63-1300,v-0f63,LeapFrog Enterprises,p-1300,Didj UK/France (Leapster Advance),,,,,,,,,,,,
d-0f6e-0100,v-0f6e,INTELLIGENT SYSTEMS,p-0100,GameBoy Color Emulator,,,,,,,,,,,,
d-0f6e-0201,v-0f6e,INTELLIGENT SYSTEMS,p-0201,GameBoy Advance Flash Gang Writer,,,,,,,,,,,,
d-0f6e-0202,v-0f6e,INTELLIGENT SYSTEMS,p-0202,GameBoy Advance Capture,,,,,,,,,,,,
d-0f6e-0300,v-0f6e,INTELLIGENT SYSTEMS,p-0300,Gamecube DOL Viewer,,,,,,,,,,,,
d-0f6e-0400,v-0f6e,INTELLIGENT SYSTEMS,p-0400,NDS Emulator,,,,,,,,,,,,
d-0f6e-0401,v-0f6e,INTELLIGENT SYSTEMS,p-0401,NDS UIC,,,,,,,,,,,,
d-0f6e-0402,v-0f6e,INTELLIGENT SYSTEMS,p-0402,NDS Writer,,,,,,,,,,,,
d-0f6e-0403,v-0f6e,INTELLIGENT SYSTEMS,p-0403,NDS Capture,,,,,,,,,,,,
d-0f6e-0404,v-0f6e,INTELLIGENT SYSTEMS,p-0404,NDS Emulator (Lite),,,,,,,,,,,,
d-0f88-3012,v-0f88,"VTech Holdings, Ltd",p-3012,RT2570,,,,,,,,,,,,
d-0f88-3014,v-0f88,"VTech Holdings, Ltd",p-3014,ZD1211B,,,,,,,,,,,,
d-0f9c-0301,v-0f9c,"Hyun Won, Inc.",p-0301,M-Any Premium DAH-610 MP3/WMA Player,,,,,,,,,,,,
d-0f9c-0332,v-0f9c,"Hyun Won, Inc.",p-0332,mobiBLU DAH-1200 MP3/Ogg Player,,,,,,,,,,,,
d-0fb8-0002,v-0fb8,Wistron Corp.,p-0002,eHome Infrared Receiver,,,,,,,,,,,,
d-0fc5-1222,v-0fc5,Delcom Engineering,p-1222,I/O Development Board,,,,,,,,,,,,
d-0fca-0001,v-0fca,"Research In Motion, Ltd.",p-0001,Blackberry Handheld,,,,,,,,,,,,
d-0fca-0004,v-0fca,"Research In Motion, Ltd.",p-0004,Blackberry Handheld,,,,,,,,,,,,
d-0fca-0006,v-0fca,"Research In Motion, Ltd.",p-0006,Blackberry Pearl,,,,,,,,,,,,
d-0fca-0008,v-0fca,"Research In Motion, Ltd.",p-0008,Blackberry Pearl,,,,,,,,,,,,
d-0fca-8001,v-0fca,"Research In Motion, Ltd.",p-8001,Blackberry Handheld,,,,,,,,,,,,
d-0fca-8004,v-0fca,"Research In Motion, Ltd.",p-8004,Blackberry Handheld,,,,,,,,,,,,
d-0fca-8007,v-0fca,"Research In Motion, Ltd.",p-8007,Blackberry Handheld,,,,,,,,,,,,
d-0fce-0076,v-0fce,Sony Ericsson Mobile Communications AB,p-0076,W910i (Multimedia mode),,,,,,,,,,,,
d-0fce-00af,v-0fce,Sony Ericsson Mobile Communications AB,p-00af,V640i Phone [PTP Camera],,,,,,,,,,,,
d-0fce-00d4,v-0fce,Sony Ericsson Mobile Communications AB,p-00d4,C902 [MTP],,,,,,,,,,,,
d-0fce-00d9,v-0fce,Sony Ericsson Mobile Communications AB,p-00d9,C702 Phone,,,,,,,,,,,,
d-0fce-0112,v-0fce,Sony Ericsson Mobile Communications AB,p-0112,W995 Walkman Phone,,,,,,,,,,,,
d-0fce-1010,v-0fce,Sony Ericsson Mobile Communications AB,p-1010,WMC Modem,,,,,,,,,,,,
d-0fce-10af,v-0fce,Sony Ericsson Mobile Communications AB,p-10af,V640i Phone [PictBridge],,,,,,,,,,,,
d-0fce-10d4,v-0fce,Sony Ericsson Mobile Communications AB,p-10d4,C902 Phone [PictBridge],,,,,,,,,,,,
d-0fce-2105,v-0fce,Sony Ericsson Mobile Communications AB,p-2105,W715 Phone,,,,,,,,,,,,
d-0fce-2137,v-0fce,Sony Ericsson Mobile Communications AB,p-2137,Xperia X10 mini (USB debug),,,,,,,,,,,,
d-0fce-2138,v-0fce,Sony Ericsson Mobile Communications AB,p-2138,Xperia X10 mini pro (Debug),,,,,,,,,,,,
d-0fce-2149,v-0fce,Sony Ericsson Mobile Communications AB,p-2149,Xperia X8 (debug),,,,,,,,,,,,
d-0fce-3137,v-0fce,Sony Ericsson Mobile Communications AB,p-3137,Xperia X10 mini,,,,,,,,,,,,
d-0fce-3138,v-0fce,Sony Ericsson Mobile Communications AB,p-3138,Xperia X10 mini pro,,,,,,,,,,,,
d-0fce-3149,v-0fce,Sony Ericsson Mobile Communications AB,p-3149,Xperia X8,,,,,,,,,,,,
d-0fce-8004,v-0fce,Sony Ericsson Mobile Communications AB,p-8004,9000 Phone [Mass Storage],,,,,,,,,,,,
d-0fce-d008,v-0fce,Sony Ericsson Mobile Communications AB,p-d008,V800-Vodafone 802SE Phone,,,,,,,,,,,,
d-0fce-d016,v-0fce,Sony Ericsson Mobile Communications AB,p-d016,K750i Phone,,,,,,,,,,,,
d-0fce-d017,v-0fce,Sony Ericsson Mobile Communications AB,p-d017,K608i Phone,,,,,,,,,,,,
d-0fce-d019,v-0fce,Sony Ericsson Mobile Communications AB,p-d019,VDC EGPRS Modem,,,,,,,,,,,,
d-0fce-d025,v-0fce,Sony Ericsson Mobile Communications AB,p-d025,520 WMC Data Modem,,,,,,,,,,,,
d-0fce-d028,v-0fce,Sony Ericsson Mobile Communications AB,p-d028,W800i,,,,,,,,,,,,
d-0fce-d038,v-0fce,Sony Ericsson Mobile Communications AB,p-d038,W850i Phone,,,,,,,,,,,,
d-0fce-d039,v-0fce,Sony Ericsson Mobile Communications AB,p-d039,K800i (phone mode),,,,,,,,,,,,
d-0fce-d041,v-0fce,Sony Ericsson Mobile Communications AB,p-d041,K510i Phone,,,,,,,,,,,,
d-0fce-d042,v-0fce,Sony Ericsson Mobile Communications AB,p-d042,W810i Phone,,,,,,,,,,,,
d-0fce-d043,v-0fce,Sony Ericsson Mobile Communications AB,p-d043,V630i Phone,,,,,,,,,,,,
d-0fce-d046,v-0fce,Sony Ericsson Mobile Communications AB,p-d046,K610i Phone,,,,,,,,,,,,
d-0fce-d065,v-0fce,Sony Ericsson Mobile Communications AB,p-d065,W960i Phone (PC Suite),,,,,,,,,,,,
d-0fce-d076,v-0fce,Sony Ericsson Mobile Communications AB,p-d076,W910i (Phone mode),,,,,,,,,,,,
d-0fce-d089,v-0fce,Sony Ericsson Mobile Communications AB,p-d089,W580i Phone (mass storage),,,,,,,,,,,,
d-0fce-d0af,v-0fce,Sony Ericsson Mobile Communications AB,p-d0af,V640i Phone,,,,,,,,,,,,
d-0fce-d0cf,v-0fce,Sony Ericsson Mobile Communications AB,p-d0cf,MD300 Mobile Broadband Modem,,,,,,,,,,,,
d-0fce-d0d4,v-0fce,Sony Ericsson Mobile Communications AB,p-d0d4,C902 Phone [Modem],,,,,,,,,,,,
d-0fce-d0e1,v-0fce,Sony Ericsson Mobile Communications AB,p-d0e1,MD400 Mobile Broadband Modem,,,,,,,,,,,,
d-0fce-d12e,v-0fce,Sony Ericsson Mobile Communications AB,p-d12e,Xperia X10,,,,,,,,,,,,
d-0fce-e039,v-0fce,Sony Ericsson Mobile Communications AB,p-e039,K800i (msc mode),,,,,,,,,,,,
d-0fce-e042,v-0fce,Sony Ericsson Mobile Communications AB,p-e042,W810i Phone,,,,,,,,,,,,
